chr	start	end
21	36259140	36259409
21	36265222	36265260
21	36421139	36421196
21	38451125	38451135
21	39151646	39151656
21	39328514	39328524
21	39739557	39739570
21	39755325	39755845
21	39762917	39762964
21	39763581	39763637
21	39764298	39764366
21	39772284	39772567
21	39774479	39774559
21	39775428	39777826
21	39778064	39781064
21	39781423	39783223
21	39783462	39789464
21	39789704	39790303
21	39790422	39790543
21	39790902	39793784
21	39793903	39795331
21	39795332	39795583
21	39795942	39797023
21	39797381	39798584
21	39798823	39799064
21	39799304	39799906
21	39800145	39800984
21	39801102	39801583
21	39801822	39802184
21	39802303	39803983
21	39804223	39807946
21	39808064	39808784
21	39809023	39812508
21	39812745	39814065
21	39814305	39814667
21	39815026	39817063
21	39817181	39817326
21	39817327	39822103
21	39822342	39825464
21	39825825	39829064
21	39829302	39830024
21	39830382	39833744
21	39834225	39836505
21	39836862	39840584
21	39840944	39848864
21	39848983	39849104
21	39849222	39854627
21	39854867	39855467
21	39855828	39856069
21	39856188	39857389
21	39857626	39857867
21	39858104	39870236
21	39870287	39870304
21	39870407	39872979
21	39873217	39874657
21	39874895	39884729
21	39885088	39889287
21	39889407	39900329
21	39900689	39901652
21	39901893	39902014
21	39902251	39911859
21	39912097	39913895
21	39914135	39915697
21	39915937	39920381
21	39920621	39920742
21	39921103	39924350
21	39924469	39925068
21	39925186	39925665
21	39925783	39926384
21	39926503	39926985
21	39927224	39931549
21	39931908	39943184
21	39943423	39944025
21	39944263	39944745
21	39945345	39945466
21	39945824	39947545
21	39947586	39947624
21	40056418	40056428
21	40970371	40970381
21	41345989	41345999
21	41459095	41459216
21	41795051	41795061
21	42303720	42303730
21	42838069	42838080
21	42839661	42839813
21	42840323	42840465
21	42842575	42842670
21	42843733	42843908
21	42845252	42845423
21	42848504	42848547
21	42851099	42851209
21	42852403	42852529
21	42860321	42860440
21	42861434	42861520
21	42861537	42861793
21	42862030	42863110
21	42863349	42863829
21	42864187	42866282
21	42866283	42866701
21	42866939	42867299
21	42867537	42868737
21	42869096	42870021
21	42870046	42870116
21	42870141	42873290
21	42873529	42879844
21	42879877	42879931
21	43492580	43492590
21	43845289	43845299
21	44513212	44513359
21	44514581	44514673
21	44514765	44514898
21	44515548	44515646
21	44515804	44515853
21	44520563	44520629
21	44521476	44521542
21	44524425	44524512
21	44527561	44527604
21	45189160	45189170
21	46344421	46344431
22	17525579	17525589
22	18031347	18031639
22	21102485	21102495
22	21272223	21272533
22	21288067	21288532
22	21303999	21304133
22	22123493	22123609
22	22127162	22127271
22	22142546	22142677
22	22142983	22143097
22	22153301	22153417
22	22160139	22160328
22	22161953	22162135
22	22221612	22221730
22	24129357	24129449
22	24133943	24134081
22	24135746	24135875
22	24143131	24143322
22	24145482	24145609
22	24158957	24159123
22	24167412	24167602
22	24175759	24175890
22	24176328	24176367
22	24242968	24242978
22	25905416	25905426
22	26801282	26801292
22	27619839	27619849
22	28106203	28106213
22	29083885	29083974
22	29085123	29085203
22	29090020	29090105
22	29091115	29091230
22	29091698	29091861
22	29092889	29092975
22	29095826	29095925
22	29099493	29099554
22	29105994	29106047
22	29107897	29108005
22	29115383	29115473
22	29120965	29121112
22	29121231	29121355
22	29126408	29126536
22	29130391	29130709
22	29279755	29280054
22	29383064	29383189
22	29438483	29438557
22	29439287	29439418
22	29440768	29440878
22	29442704	29442871
22	29444377	29444479
22	29445185	29446936
22	29449567	29449610
22	29664326	29664338
22	29668205	29668241
22	29668369	29668420
22	29669730	29669853
22	29670254	29670271
22	29674019	29674205
22	29678379	29678546
22	29682912	29683271
22	29683509	29683869
22	29683987	29684594
22	29684595	29686387
22	29686402	29686492
22	29686507	29687510
22	29687551	29687588
22	29687630	29688082
22	29688126	29688158
22	29688202	29688476
22	29688477	29688595
22	29688596	29688781
22	29689018	29689617
22	29689736	29689977
22	29690095	29690335
22	29690931	29691052
22	29691171	29692228
22	29692229	29692730
22	29692969	29693816
22	29693817	29694166
22	29694524	29694722
22	29694723	29694885
22	29695224	29695321
22	29695589	29695841
22	29696112	29696151
22	29999988	30000101
22	30032740	30032865
22	30035079	30035201
22	30038191	30038274
22	30050646	30050714
22	30051583	30051665
22	30054178	30054253
22	30057194	30057328
22	30060979	30061053
22	30064322	30064435
22	30067815	30067937
22	30069258	30069475
22	30070825	30070930
22	30074185	30074312
22	30077428	30077590
22	30079009	30079044
22	30090741	30090791
22	30669878	30669888
22	32825939	32825949
22	33904671	33904681
22	34281042	34281052
22	34286233	34286524
22	35265250	35265260
22	35479113	35479123
22	36848522	36848532
22	37406329	37406339
22	38273744	38273754
22	38614124	38614134
22	40091542	40091552
22	41489009	41489102
22	41513191	41513825
22	41521868	41522044
22	41523491	41523752
22	41525894	41526007
22	41527392	41527637
22	41531817	41531910
22	41533657	41533794
22	41536144	41536261
22	41537052	41537226
22	41542743	41542820
22	41543841	41543950
22	41545042	41545179
22	41545765	41546202
22	41547837	41548016
22	41548210	41548354
22	41550999	41551117
22	41553173	41553412
22	41554416	41554504
22	41556646	41556726
22	41558727	41558783
22	41560057	41560134
22	41562603	41562670
22	41564453	41564603
22	41564725	41564871
22	41565507	41565620
22	41566410	41566575
22	41568503	41568667
22	41569627	41569788
22	41572251	41572532
22	41572777	41574960
22	41697332	41697342
22	42385962	42385972
22	42603216	42603508
22	43299289	43299299
22	44313844	44313854
22	45117429	45117439
22	47260149	47260159
22	47670889	47670899
22	48521164	48521174
X	451137	451147
X	1314869	1314883
X	1314885	1314893
X	1314896	1315014
X	1317419	1317581
X	1321272	1321405
X	1325326	1325492
X	1327699	1327801
X	1331449	1331527
X	3127317	3127327
X	4384691	4384701
X	5194609	5194619
X	5611710	5611720
X	5861089	5861099
X	6978643	6978653
X	8264608	8264618
X	8604826	8604836
X	9103088	9103098
X	12111226	12111236
X	12419991	12420001
X	13442756	13442766
X	14861689	14862103
X	14862625	14862862
X	14862978	14863408
X	14868627	14868796
X	14871161	14871289
X	14875984	14876076
X	14877304	14877456
X	14882682	14883632
X	14975655	14975665
X	15252693	15252703
X	16261671	16261681
X	21854590	21854600
X	22446594	22446604
X	23626978	23626988
X	26229341	26229351
X	27835277	27835287
X	29037799	29037809
X	31294757	31294767
X	33651329	33651339
X	34054465	34054475
X	38040896	38040906
X	39234548	39234558
X	39911362	39911653
X	39913139	39913295
X	39913509	39913586
X	39914621	39914766
X	39916408	39916574
X	39921392	39921646
X	39921999	39922324
X	39922861	39923205
X	39923589	39923852
X	39930226	39930412
X	39930890	39930943
X	39931602	39934433
X	39935707	39935785
X	39937097	39937182
X	40076899	40076909
X	41769419	41769626
X	42927860	42927870
X	44732798	44732958
X	44733170	44733233
X	44820529	44820637
X	44833911	44833960
X	44870206	44870264
X	44879855	44879975
X	44894176	44894230
X	44896900	44896934
X	44910954	44911047
X	44913074	44913200
X	44918251	44918349
X	44918492	44918711
X	44919267	44919401
X	44919854	44920009
X	44920569	44920664
X	44921892	44921993
X	44922667	44923062
X	44928824	44929602
X	44935942	44936071
X	44937645	44937750
X	44938391	44938596
X	44941821	44941885
X	44941960	44942034
X	44942705	44942853
X	44945110	44945224
X	44948988	44949175
X	44949968	44950109
X	44966655	44966781
X	44969324	44969494
X	44970627	44970656
X	46555740	46555750
X	47004846	47004915
X	47006756	47006897
X	47028714	47028897
X	47030427	47030657
X	47032527	47032596
X	47034418	47034491
X	47035899	47035985
X	47038502	47038562
X	47038718	47038894
X	47039279	47039439
X	47039611	47039708
X	47039818	47039905
X	47040614	47040800
X	47040906	47041045
X	47041148	47041265
X	47041350	47041441
X	47041561	47041725
X	47044454	47044603
X	47044701	47044766
X	47044841	47045029
X	47045115	47045189
X	47045464	47045570
X	47045657	47045786
X	47045873	47045998
X	47422367	47422462
X	47422625	47422728
X	47424196	47424298
X	47424384	47424538
X	47424642	47424753
X	47426038	47426179
X	47426283	47426310
X	47426385	47426530
X	47426629	47426831
X	47428117	47428293
X	47428386	47428432
X	47428938	47429056
X	47429292	47429423
X	47430277	47430411
X	47430722	47430856
X	47900188	47900198
X	48542243	48542374
X	48542672	48542812
X	48543936	48544022
X	48544123	48544225
X	48544335	48544376
X	48544470	48544523
X	48545170	48545344
X	48546443	48546485
X	48546689	48546842
X	48547049	48547455
X	48547709	48547823
X	48549498	48549553
X	53221926	53222019
X	53222149	53222514
X	53222619	53222818
X	53222955	53223033
X	53223321	53223920
X	53224113	53224250
X	53224413	53224592
X	53225098	53225236
X	53225868	53226226
X	53226953	53227058
X	53227672	53227819
X	53227946	53228070
X	53228159	53228340
X	53230732	53230926
X	53231036	53231155
X	53239596	53239758
X	53239858	53240039
X	53240679	53240837
X	53240969	53241088
X	53243871	53244029
X	53244977	53245158
X	53245256	53245379
X	53246325	53246459
X	53246978	53247148
X	53247458	53247580
X	53250021	53250098
X	53253922	53254071
X	65606551	65606561
X	66764989	66766604
X	66788845	66788864
X	66863098	66863249
X	66905852	66905968
X	66931244	66931531
X	66937320	66937464
X	66941675	66941805
X	66942669	66942826
X	66943528	66943683
X	68774470	68774480
X	69929852	69929862
X	70338605	70338703
X	70339223	70339327
X	70339536	70339727
X	70339864	70340020
X	70340821	70341002
X	70341177	70341287
X	70341412	70341666
X	70342050	70342196
X	70342358	70342457
X	70342588	70342724
X	70342945	70343076
X	70343444	70343570
X	70344009	70344238
X	70344614	70344694
X	70344826	70344996
X	70345201	70345345
X	70345513	70345563
X	70345886	70346004
X	70346191	70346334
X	70346819	70346982
X	70347186	70347317
X	70347743	70347970
X	70348146	70348290
X	70348448	70348568
X	70348964	70349065
X	70349166	70349279
X	70349530	70349705
X	70349885	70350064
X	70351400	70351471
X	70351923	70352056
X	70352227	70352388
X	70352695	70352806
X	70352973	70353062
X	70354207	70354316
X	70354563	70354698
X	70354942	70355103
X	70356131	70356505
X	70356729	70356879
X	70357037	70357233
X	70357408	70357485
X	70357576	70357793
X	70360485	70360707
X	70361080	70361220
X	70361733	70361814
X	70362025	70362068
X	76763829	76764107
X	76776266	76776394
X	76776881	76776976
X	76777741	76777866
X	76778730	76778879
X	76812922	76813116
X	76814140	76814317
X	76829715	76829823
X	76845304	76845410
X	76849166	76849319
X	76854880	76855049
X	76855201	76855289
X	76855903	76856033
X	76872081	76872198
X	76874274	76874449
X	76875863	76876000
X	76888695	76888872
X	76889054	76889200
X	76890085	76890194
X	76891406	76891547
X	76907604	76907843
X	76909588	76909690
X	76912050	76912143
X	76918871	76919047
X	76920134	76920267
X	76931721	76931793
X	76937012	76940085
X	76940431	76940498
X	76944311	76944420
X	76949313	76949426
X	76952065	76952192
X	76953071	76953123
X	76954062	76954117
X	76972608	76972720
X	77041468	77041487
X	78409642	78409652
X	83636814	83636824
X	86687721	86687731
X	90596154	90596164
X	92468667	92468677
X	94016389	94016399
X	96411189	96411199
X	100006372	100006382
X	103183468	103183478
X	105348308	105348600
X	107319024	107319034
X	112927998	112928008
X	115063298	115063308
X	115752505	115752515
X	116384110	116384120
X	116603401	116603411
X	118865117	118865127
X	120447845	120447855
X	120649828	120649838
X	122628679	122628689
X	123156478	123156521
X	123159690	123159768
X	123164811	123164975
X	123171377	123171473
X	123176419	123176495
X	123179014	123179218
X	123181204	123181355
X	123182855	123182928
X	123184036	123184159
X	123184971	123185069
X	123185165	123185244
X	123189978	123190085
X	123191716	123191827
X	123195074	123195191
X	123195621	123195724
X	123196752	123196844
X	123196966	123197055
X	123197698	123197901
X	123199726	123199796
X	123200025	123200112
X	123200206	123200286
X	123202414	123202506
X	123204999	123205173
X	123210182	123210321
X	123211807	123211908
X	123215230	123215378
X	123217271	123217399
X	123220397	123220620
X	123224425	123224614
X	123224704	123224814
X	123227868	123227994
X	123229222	123229299
X	123234424	123234447
X	128187032	128187042
X	129139208	129139293
X	129146554	129146644
X	129146926	129150189
X	129154960	129155125
X	129156872	129156952
X	129158965	129159354
X	129162610	129162836
X	129168430	129168651
X	129171342	129171508
X	129173112	129173257
X	129184692	129184769
X	129185835	129185991
X	129189829	129190111
X	129513926	129513936
X	130533786	130533796
X	131932411	131932421
X	132670152	132670321
X	132730468	132730627
X	132795758	132795878
X	132826397	132826522
X	132833923	132834056
X	132838233	132838301
X	132887509	132888203
X	133087077	133087238
X	133119302	133119476
X	133511648	133511785
X	133512035	133512136
X	133527531	133527664
X	133527939	133527982
X	133547518	133547687
X	133547853	133547996
X	133549046	133549252
X	133551199	133551332
X	133559231	133559360
X	133881880	133881890
X	135445352	135445362
X	135494422	135494527
X	136727519	136727529
X	139580977	139580987
X	140002441	140002451
X	142696773	142696783
X	142878009	142878019
X	145007492	145007502
X	145416196	145416206
X	147158180	147158190
X	149711852	149711862
X	150494636	150494646
X	152601068	152601078
X	153991241	153991256
X	153993174	153993241
X	153993719	153993805
X	153994182	153994273
X	153994491	153994675
X	153995272	153995336
X	153995531	153995657
X	153996577	153996707
X	153997442	153997585
X	153999034	153999154
X	154001406	154001524
X	154002877	154002984
X	154003470	154003548
X	154004462	154004599
X	154005074	154005142
X	154299803	154299925
X	154300602	154300618
X	154301649	154301706
X	154305445	154305564
X	154306891	154306978
X	154317538	154317626
X	154319059	154319114
X	154327590	154327664
X	154344332	154344463
X	154344986	154345029
X	154348274	154348425
Y	1264869	1264883
Y	1264885	1264893
Y	1264896	1265014
Y	1267419	1267581
